RegionID,SizeRank,Region Name,Region Type,State Name,Base Date Recorded,Forecast Date,Forecast Growth (%)
394626,480,"Gallup, NM",msa,New Mexico,2024-02-29,2024-05-31,1.4
394683,481,"Hobbs, NM",msa,New Mexico,2024-02-29,2024-05-31,0.1
395088,482,"Shawnee, OK",msa,Oklahoma,2024-02-29,2024-05-31,3.1
394884,484,"Mount Airy, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
395132,485,"Stevens Point, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.9
394647,486,"Greeneville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.9
394655,488,"Greenwood, SC",msa,South Carolina,2024-02-29,2024-05-31,2.7
394764,489,"Lake City, FL",msa,Florida,2024-02-29,2024-05-31,2.8
394752,490,"Klamath Falls, OR",msa,Oregon,2024-02-29,2024-05-31,2.5
394877,491,"Morehead City, NC",msa,North Carolina,2024-02-29,2024-05-31,2.5
394472,492,"Clearlake, CA",msa,California,2024-02-29,2024-05-31,1.0
394305,493,"Alamogordo, NM",msa,New Mexico,2024-02-29,2024-05-31,2.6
395027,494,"Roanoke Rapids, NC",msa,North Carolina,2024-02-29,2024-05-31,1.9
394587,495,"Farmington, MO",msa,Missouri,2024-02-29,2024-05-31,2.9
394897,496,"Muskogee, OK",msa,Oklahoma,2024-02-29,2024-05-31,3.0
394826,497,"Marion, IN",msa,Indiana,2024-02-29,2024-05-31,2.6
394586,498,"Faribault, MN",msa,Minnesota,2024-02-29,2024-05-31,2.6
395021,499,"Richmond, IN",msa,Indiana,2024-02-29,2024-05-31,2.4
394829,500,"Marquette, MI",msa,Michigan,2024-02-29,2024-05-31,3.6
394922,501,"North Wilkesboro, NC",msa,North Carolina,2024-02-29,2024-05-31,2.6
394885,502,"Mount Pleasant, MI",msa,Michigan,2024-02-29,2024-05-31,3.2
395024,503,"Rio Grande City, TX",msa,Texas,2024-02-29,2024-05-31,0.3
394827,504,"Marion, OH",msa,Ohio,2024-02-29,2024-05-31,2.3
394360,505,"Baraboo, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.9
395016,506,"Red Bluff, CA",msa,California,2024-02-29,2024-05-31,1.9
394825,507,"Marinette, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.5
395040,509,"Roswell, NM",msa,New Mexico,2024-02-29,2024-05-31,1.3
395092,510,"Shelton, WA",msa,Washington,2024-02-29,2024-05-31,2.8
394540,511,"Dublin, GA",msa,Georgia,2024-02-29,2024-05-31,2.6
394899,512,"Nacogdoches, TX",msa,Texas,2024-02-29,2024-05-31,2.4
395105,513,"Somerset, KY",msa,Kentucky,2024-02-29,2024-05-31,2.4
394496,514,"Coos Bay, OR",msa,Oregon,2024-02-29,2024-05-31,2.0
394600,515,"Forest City, NC",msa,North Carolina,2024-02-29,2024-05-31,2.6
394836,516,"Martinsville, VA",msa,Virginia,2024-02-29,2024-05-31,3.1
395020,517,"Rexburg, ID",msa,Idaho,2024-02-29,2024-05-31,3.2
394787,518,"Lewiston, ID",msa,Idaho,2024-02-29,2024-05-31,2.8
394759,519,"Laconia, NH",msa,New Hampshire,2024-02-29,2024-05-31,3.4
394629,520,"Georgetown, SC",msa,South Carolina,2024-02-29,2024-05-31,1.7
394343,521,"Athens, OH",msa,Ohio,2024-02-29,2024-05-31,2.0
395063,522,"Sanford, NC",msa,North Carolina,2024-02-29,2024-05-31,3.2
394570,523,"Enid, OK",msa,Oklahoma,2024-02-29,2024-05-31,1.5
394889,524,"Mount Vernon, OH",msa,Ohio,2024-02-29,2024-05-31,3.3
395199,525,"Walla Walla, WA",msa,Washington,2024-02-29,2024-05-31,2.5
394309,526,"Albemarle, NC",msa,North Carolina,2024-02-29,2024-05-31,2.9
394701,527,"Hutchinson, KS",msa,Kansas,2024-02-29,2024-05-31,3.8
394693,528,"Hudson, NY",msa,New York,2024-02-29,2024-05-31,2.8
395124,529,"Starkville, MS",msa,Mississippi,2024-02-29,2024-05-31,1.6
394443,530,"Carlsbad, NM",msa,New Mexico,2024-02-29,2024-05-31,0.9
394631,531,"Gillette, WY",msa,Wyoming,2024-02-29,2024-05-31,1.6
395136,532,"Sturgis, MI",msa,Michigan,2024-02-29,2024-05-31,3.1
395044,533,"Rutland, VT",msa,Vermont,2024-02-29,2024-05-31,2.3
394509,534,"Crossville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.8
395071,536,"Sayre, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.6
395049,537,"Salina, KS",msa,Kansas,2024-02-29,2024-05-31,2.7
753903,538,"Marietta, OH",msa,Ohio,2024-02-29,2024-05-31,2.5
394591,539,"Fergus Falls, MN",msa,Minnesota,2024-02-29,2024-05-31,2.6
394362,540,"Barre, VT",msa,Vermont,2024-02-29,2024-05-31,2.8
394618,541,"Fremont, OH",msa,Ohio,2024-02-29,2024-05-31,3.2
394939,542,"Oneonta, NY",msa,New York,2024-02-29,2024-05-31,1.5
394490,543,"Columbus, MS",msa,Mississippi,2024-02-29,2024-05-31,2.1
394923,544,"Norwalk, OH",msa,Ohio,2024-02-29,2024-05-31,3.0
394365,545,"Batavia, NY",msa,New York,2024-02-29,2024-05-31,3.0
394336,546,"Ardmore, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.2
394956,547,"Palestine, TX",msa,Texas,2024-02-29,2024-05-31,2.9
394605,548,"Fort Madison, IA",msa,Iowa,2024-02-29,2024-05-31,1.6
394456,549,"Charleston, IL",msa,Illinois,2024-02-29,2024-05-31,2.7
394592,550,"Fernley, NV",msa,Nevada,2024-02-29,2024-05-31,1.9
394444,551,"Carson City, NV",msa,Nevada,2024-02-29,2024-05-31,2.4
394551,552,"Eagle Pass, TX",msa,Texas,2024-02-29,2024-05-31,1.8
394432,553,"Calhoun, GA",msa,Georgia,2024-02-29,2024-05-31,3.3
753877,554,"Cullowhee, NC",msa,North Carolina,2024-02-29,2024-05-31,2.6
394737,555,"Kearney, NE",msa,Nebraska,2024-02-29,2024-05-31,2.1
394582,556,"Fairmont, WV",msa,West Virginia,2024-02-29,2024-05-31,2.0
394940,557,"Ontario, OR",msa,Oregon,2024-02-29,2024-05-31,3.2
394621,558,"Gaffney, SC",msa,South Carolina,2024-02-29,2024-05-31,2.2
394977,559,"Picayune, MS",msa,Mississippi,2024-02-29,2024-05-31,2.5
395131,560,"Sterling, IL",msa,Illinois,2024-02-29,2024-05-31,2.4
394411,561,"Branson, MO",msa,Missouri,2024-02-29,2024-05-31,2.7
394446,562,"Cedar City, UT",msa,Utah,2024-02-29,2024-05-31,2.3
395216,563,"Waycross, GA",msa,Georgia,2024-02-29,2024-05-31,3.2
394951,564,"Oxford, MS",msa,Mississippi,2024-02-29,2024-05-31,2.9
394721,565,"Jasper, IN",msa,Indiana,2024-02-29,2024-05-31,2.6
394556,566,"Edwards, CO",msa,Colorado,2024-02-29,2024-05-31,2.9
394547,567,"Durango, CO",msa,Colorado,2024-02-29,2024-05-31,2.5
394750,568,"Kinston, NC",msa,North Carolina,2024-02-29,2024-05-31,3.1
753920,569,"Sonora, CA",msa,California,2024-02-29,2024-05-31,1.0
395157,570,"Tiffin, OH",msa,Ohio,2024-02-29,2024-05-31,2.4
394366,571,"Batesville, AR",msa,Arkansas,2024-02-29,2024-05-31,1.1
394989,572,"Point Pleasant, WV",msa,Ohio,2024-02-29,2024-05-31,2.0
394566,573,"Elko, NV",msa,Nevada,2024-02-29,2024-05-31,1.6
394517,574,"Danville, KY",msa,Kentucky,2024-02-29,2024-05-31,2.8
394632,575,"Glasgow, KY",msa,Kentucky,2024-02-29,2024-05-31,2.5
395122,576,"St. Marys, GA",msa,Georgia,2024-02-29,2024-05-31,1.7
394402,577,"Boone, NC",msa,North Carolina,2024-02-29,2024-05-31,3.1
395204,578,"Warrensburg, MO",msa,Missouri,2024-02-29,2024-05-31,2.4
394634,579,"Gloversville, NY",msa,New York,2024-02-29,2024-05-31,1.8
394604,580,"Fort Leonard Wood, MO",msa,Missouri,2024-02-29,2024-05-31,2.3
394993,581,"Poplar Bluff, MO",msa,Missouri,2024-02-29,2024-05-31,1.9
394562,582,"Elizabeth City, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
394967,583,"Payson, AZ",msa,Arizona,2024-02-29,2024-05-31,2.9
394344,584,"Athens, TN",msa,Tennessee,2024-02-29,2024-05-31,2.6
394571,585,"Enterprise, AL",msa,Alabama,2024-02-29,2024-05-31,1.9
394339,586,"Ashland, OH",msa,Ohio,2024-02-29,2024-05-31,3.2
395073,587,"Scottsboro, AL",msa,Alabama,2024-02-29,2024-05-31,2.6
394861,588,"Milledgeville, GA",msa,Georgia,2024-02-29,2024-05-31,2.2
394742,589,"Kerrville, TX",msa,Texas,2024-02-29,2024-05-31,2.1
394363,590,"Bartlesville, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.2
394985,591,"Platteville, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.7
394503,592,"Corsicana, TX",msa,Texas,2024-02-29,2024-05-31,2.6
394652,593,"Greenville, OH",msa,Ohio,2024-02-29,2024-05-31,2.7
395029,594,"Rochelle, IL",msa,Illinois,2024-02-29,2024-05-31,2.5
394538,596,"Douglas, GA",msa,Georgia,2024-02-29,2024-05-31,2.7
394933,597,"Oil City, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.3
394838,598,"Mason City, IA",msa,Iowa,2024-02-29,2024-05-31,2.5
394717,599,"Jacksonville, TX",msa,Texas,2024-02-29,2024-05-31,2.8
394625,600,"Galesburg, IL",msa,Illinois,2024-02-29,2024-05-31,1.8
394954,601,"Pahrump, NV",msa,Nevada,2024-02-29,2024-05-31,2.5
394963,602,"Paris, TX",msa,Texas,2024-02-29,2024-05-31,2.1
395234,603,"Winona, MN",msa,Minnesota,2024-02-29,2024-05-31,2.9
753905,604,"Newport, OR",msa,Oregon,2024-02-29,2024-05-31,2.5
394878,605,"Morgan City, LA",msa,Louisiana,2024-02-29,2024-05-31,1.0
395091,606,"Shelbyville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.7
394326,607,"Amsterdam, NY",msa,New York,2024-02-29,2024-05-31,2.1
753911,608,"Ozark, AL",msa,Alabama,2024-02-29,2024-05-31,2.4
394316,609,"Alice, TX",msa,Texas,2024-02-29,2024-05-31,-0.1
394628,610,"Gardnerville Ranchos, NV",msa,Nevada,2024-02-29,2024-05-31,1.9
394608,611,"Fort Polk South, LA",msa,Louisiana,2024-02-29,2024-05-31,0.5
394437,612,"Ca-¦on City, CO",msa,Colorado,2024-02-29,2024-05-31,2.5
394903,613,"Natchez, MS",msa,Louisiana,2024-02-29,2024-05-31,1.9
394906,614,"New Castle, IN",msa,Indiana,2024-02-29,2024-05-31,3.0
394478,615,"Clovis, NM",msa,New Mexico,2024-02-29,2024-05-31,0.7
394919,616,"Norfolk, NE",msa,Nebraska,2024-02-29,2024-05-31,2.5
394431,617,"Cadillac, MI",msa,Michigan,2024-02-29,2024-05-31,3.9
395043,618,"Ruston, LA",msa,Louisiana,2024-02-29,2024-05-31,0.8
395097,619,"Sidney, OH",msa,Ohio,2024-02-29,2024-05-31,3.3
395008,620,"Pullman, WA",msa,Washington,2024-02-29,2024-05-31,2.7
394819,621,"Malone, NY",msa,New York,2024-02-29,2024-05-31,2.0
394527,622,"Del Rio, TX",msa,Texas,2024-02-29,2024-05-31,2.5
394391,623,"Blackfoot, ID",msa,Idaho,2024-02-29,2024-05-31,4.8
395017,624,"Red Wing, MN",msa,Minnesota,2024-02-29,2024-05-31,2.4
394918,625,"Nogales, AZ",msa,Arizona,2024-02-29,2024-05-31,2.6
395144,626,"Tahlequah, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.9
394739,627,"Kendallville, IN",msa,Indiana,2024-02-29,2024-05-31,3.0
394876,628,"Montrose, CO",msa,Colorado,2024-02-29,2024-05-31,2.4
394504,629,"Cortland, NY",msa,New York,2024-02-29,2024-05-31,1.4
394887,630,"Mount Sterling, KY",msa,Kentucky,2024-02-29,2024-05-31,2.4
394477,631,"Clinton, IA",msa,Iowa,2024-02-29,2024-05-31,1.5
753916,632,"Sandpoint, ID",msa,Idaho,2024-02-29,2024-05-31,3.0
753865,633,"Bardstown, KY",msa,Kentucky,2024-02-29,2024-05-31,2.6
395201,634,"Wapakoneta, OH",msa,Ohio,2024-02-29,2024-05-31,2.9
394987,635,"Plymouth, IN",msa,Indiana,2024-02-29,2024-05-31,3.2
394789,636,"Lewistown, PA",msa,Pennsylvania,2024-02-29,2024-05-31,3.1
394379,637,"Bemidji, MN",msa,Minnesota,2024-02-29,2024-05-31,2.5
394377,638,"Bellefontaine, OH",msa,Ohio,2024-02-29,2024-05-31,2.9
395087,639,"Seymour, IN",msa,Indiana,2024-02-29,2024-05-31,3.0
394426,640,"Burley, ID",msa,Idaho,2024-02-29,2024-05-31,2.7
394548,641,"Durant, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.8
394883,642,"Moultrie, GA",msa,Georgia,2024-02-29,2024-05-31,2.3
394398,643,"Bogalusa, LA",msa,Louisiana,2024-02-29,2024-05-31,1.0
394500,644,"Cornelia, GA",msa,Georgia,2024-02-29,2024-05-31,3.2
753889,645,"Hillsdale, MI",msa,Michigan,2024-02-29,2024-05-31,2.5
395155,646,"Thomasville, GA",msa,Georgia,2024-02-29,2024-05-31,2.5
394961,647,"Paragould, AR",msa,Arkansas,2024-02-29,2024-05-31,2.3
394650,648,"Greenville, MS",msa,Mississippi,2024-02-29,2024-05-31,-2.4
394427,649,"Burlington, IA",msa,Iowa,2024-02-29,2024-05-31,2.4
394817,650,"Madisonville, KY",msa,Kentucky,2024-02-29,2024-05-31,3.4
394850,651,"Menomonie, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.9
753918,652,"Shawano, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.7
395189,653,"Vicksburg, MS",msa,Mississippi,2024-02-29,2024-05-31,2.0
394375,654,"Bedford, IN",msa,Indiana,2024-02-29,2024-05-31,4.2
395208,656,"Washington, NC",msa,North Carolina,2024-02-29,2024-05-31,2.6
394616,657,"Freeport, IL",msa,Illinois,2024-02-29,2024-05-31,3.7
394667,658,"Harrison, AR",msa,Arkansas,2024-02-29,2024-05-31,2.8
395037,659,"Rolla, MO",msa,Missouri,2024-02-29,2024-05-31,2.7
394482,660,"Coldwater, MI",msa,Michigan,2024-02-29,2024-05-31,3.0
753904,661,"Marion, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
394695,662,"Huntingdon, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.8
394567,663,"Ellensburg, WA",msa,Washington,2024-02-29,2024-05-31,2.1
394990,664,"Ponca City, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.4
394779,665,"Lawrenceburg, TN",msa,Tennessee,2024-02-29,2024-05-31,2.9
394842,666,"McAlester, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.4
394886,667,"Mount Pleasant, TX",msa,Texas,2024-02-29,2024-05-31,2.4
395228,668,"Willmar, MN",msa,Minnesota,2024-02-29,2024-05-31,2.6
395034,669,"Rockingham, NC",msa,North Carolina,2024-02-29,2024-05-31,2.4
394895,670,"Muscatine, IA",msa,Iowa,2024-02-29,2024-05-31,2.3
394785,671,"Lewisburg, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.4
394349,672,"Auburn, IN",msa,Indiana,2024-02-29,2024-05-31,2.5
394545,673,"Duncan, OK",msa,Oklahoma,2024-02-29,2024-05-31,3.1
395081,674,"Sedalia, MO",msa,Missouri,2024-02-29,2024-05-31,3.6
394448,675,"Cedartown, GA",msa,Georgia,2024-02-29,2024-05-31,3.4
394677,676,"Henderson, NC",msa,North Carolina,2024-02-29,2024-05-31,2.3
394297,677,"Aberdeen, SD",msa,South Dakota,2024-02-29,2024-05-31,2.2
395032,678,"Rock Springs, WY",msa,Wyoming,2024-02-29,2024-05-31,1.7
394627,679,"Garden City, KS",msa,Kansas,2024-02-29,2024-05-31,2.2
395129,680,"Stephenville, TX",msa,Texas,2024-02-29,2024-05-31,3.2
394449,681,"Celina, OH",msa,Ohio,2024-02-29,2024-05-31,3.5
395230,682,"Wilmington, OH",msa,Ohio,2024-02-29,2024-05-31,3.6
394424,683,"Bucyrus, OH",msa,Ohio,2024-02-29,2024-05-31,3.2
394319,684,"Alma, MI",msa,Michigan,2024-02-29,2024-05-31,2.5
394558,685,"El Campo, TX",msa,Texas,2024-02-29,2024-05-31,1.9
394891,686,"Mountain Home, AR",msa,Arkansas,2024-02-29,2024-05-31,2.6
394624,687,"Gainesville, TX",msa,Texas,2024-02-29,2024-05-31,2.7
395158,688,"Tifton, GA",msa,Georgia,2024-02-29,2024-05-31,2.4
394397,689,"Blytheville, AR",msa,Arkansas,2024-02-29,2024-05-31,1.2
394845,690,"McMinnville, TN",msa,Tennessee,2024-02-29,2024-05-31,3.1
394341,691,"Astoria, OR",msa,Oregon,2024-02-29,2024-05-31,2.3
394409,692,"Bradford, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.4
394574,693,"Espa-¦ola, NM",msa,New Mexico,2024-02-29,2024-05-31,2.3
394844,694,"McComb, MS",msa,Mississippi,2024-02-29,2024-05-31,0.2
753866,695,"Big Stone Gap, VA",msa,Virginia,2024-02-29,2024-05-31,2.4
394833,696,"Marshalltown, IA",msa,Iowa,2024-02-29,2024-05-31,2.4
394384,697,"Big Rapids, MI",msa,Michigan,2024-02-29,2024-05-31,3.0
394354,698,"Austin, MN",msa,Minnesota,2024-02-29,2024-05-31,3.2
395082,699,"Selinsgrove, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.1
395219,700,"West Plains, MO",msa,Missouri,2024-02-29,2024-05-31,2.9
394934,701,"Okeechobee, FL",msa,Florida,2024-02-29,2024-05-31,3.2
394690,702,"Houghton, MI",msa,Michigan,2024-02-29,2024-05-31,3.0
394881,703,"Moscow, ID",msa,Idaho,2024-02-29,2024-05-31,2.8
394476,704,"Clewiston, FL",msa,Florida,2024-02-29,2024-05-31,3.8
395026,705,"Riverton, WY",msa,Wyoming,2024-02-29,2024-05-31,1.4
394560,706,"El Dorado, AR",msa,Arkansas,2024-02-29,2024-05-31,1.2
395083,707,"Selma, AL",msa,Alabama,2024-02-29,2024-05-31,0.7
394981,708,"Pittsburg, KS",msa,Kansas,2024-02-29,2024-05-31,3.3
394663,709,"Hannibal, MO",msa,Missouri,2024-02-29,2024-05-31,2.4
395203,710,"Warren, PA",msa,Pennsylvania,2024-02-29,2024-05-31,3.5
394315,711,"Alexandria, MN",msa,Minnesota,2024-02-29,2024-05-31,2.7
395178,712,"Urbana, OH",msa,Ohio,2024-02-29,2024-05-31,2.9
394654,713,"Greenwood, MS",msa,Mississippi,2024-02-29,2024-05-31,1.9
394434,714,"Cambridge, OH",msa,Ohio,2024-02-29,2024-05-31,3.0
395227,715,"Williston, ND",msa,North Dakota,2024-02-29,2024-05-31,4.4
394526,716,"Defiance, OH",msa,Ohio,2024-02-29,2024-05-31,2.8
395099,717,"Sikeston, MO",msa,Missouri,2024-02-29,2024-05-31,1.9
395046,718,"Safford, AZ",msa,Arizona,2024-02-29,2024-05-31,2.1
394715,719,"Jacksonville, IL",msa,Illinois,2024-02-29,2024-05-31,2.2
394300,720,"Ada, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.5
394422,721,"Brownwood, TX",msa,Texas,2024-02-29,2024-05-31,2.3
394507,722,"Crawfordsville, IN",msa,Indiana,2024-02-29,2024-05-31,3.4
394801,723,"Logansport, IN",msa,Indiana,2024-02-29,2024-05-31,2.8
395072,724,"Scottsbluff, NE",msa,Nebraska,2024-02-29,2024-05-31,2.3
394904,725,"Natchitoches, LA",msa,Louisiana,2024-02-29,2024-05-31,-0.5
394914,726,"Newberry, SC",msa,South Carolina,2024-02-29,2024-05-31,1.8
394799,727,"Lock Haven, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.9
394451,728,"Centralia, IL",msa,Illinois,2024-02-29,2024-05-31,2.7
394554,729,"Easton, MD",msa,Maryland,2024-02-29,2024-05-31,2.1
394948,730,"Owatonna, MN",msa,Minnesota,2024-02-29,2024-05-31,2.9
394888,731,"Mount Vernon, IL",msa,Illinois,2024-02-29,2024-05-31,2.4
394771,733,"Laramie, WY",msa,Wyoming,2024-02-29,2024-05-31,2.1
394894,734,"Murray, KY",msa,Kentucky,2024-02-29,2024-05-31,1.3
394617,735,"Fremont, NE",msa,Nebraska,2024-02-29,2024-05-31,3.5
394382,736,"Bennington, VT",msa,Vermont,2024-02-29,2024-05-31,3.0
395069,738,"Sault Ste. Marie, MI",msa,Michigan,2024-02-29,2024-05-31,3.5
394436,739,"Campbellsville, KY",msa,Kentucky,2024-02-29,2024-05-31,2.9
394550,740,"Dyersburg, TN",msa,Tennessee,2024-02-29,2024-05-31,2.0
394573,742,"Escanaba, MI",msa,Michigan,2024-02-29,2024-05-31,3.3
394840,743,"Mayfield, KY",msa,Kentucky,2024-02-29,2024-05-31,3.4
394745,744,"Kill Devil Hills, NC",msa,North Carolina,2024-02-29,2024-05-31,3.0
395137,745,"Sulphur Springs, TX",msa,Texas,2024-02-29,2024-05-31,2.5
394702,746,"Hutchinson, MN",msa,Minnesota,2024-02-29,2024-05-31,2.6
394506,747,"Coshocton, OH",msa,Ohio,2024-02-29,2024-05-31,3.5
394696,748,"Huntington, IN",msa,Indiana,2024-02-29,2024-05-31,2.7
394522,749,"DeRidder, LA",msa,Louisiana,2024-02-29,2024-05-31,-0.4
395192,750,"Vincennes, IN",msa,Indiana,2024-02-29,2024-05-31,3.1
394370,751,"Bay City, TX",msa,Texas,2024-02-29,2024-05-31,1.6
394920,752,"North Platte, NE",msa,Nebraska,2024-02-29,2024-05-31,2.5
394973,753,"Peru, IN",msa,Indiana,2024-02-29,2024-05-31,2.6
394992,754,"Pontiac, IL",msa,Illinois,2024-02-29,2024-05-31,2.5
394781,755,"Lebanon, MO",msa,Missouri,2024-02-29,2024-05-31,2.8
394915,756,"Newport, TN",msa,Tennessee,2024-02-29,2024-05-31,2.3
394525,757,"Decatur, IN",msa,Indiana,2024-02-29,2024-05-31,2.8
395191,758,"Vidalia, GA",msa,Georgia,2024-02-29,2024-05-31,2.6
394413,759,"Brenham, TX",msa,Texas,2024-02-29,2024-05-31,1.9
395187,760,"Vernal, UT",msa,Utah,2024-02-29,2024-05-31,3.1
394947,762,"Ottumwa, IA",msa,Iowa,2024-02-29,2024-05-31,2.5
394430,764,"Butte, MT",msa,Montana,2024-02-29,2024-05-31,3.9
394499,765,"Corinth, MS",msa,Mississippi,2024-02-29,2024-05-31,1.5
394417,766,"Brookhaven, MS",msa,Mississippi,2024-02-29,2024-05-31,1.5
394569,767,"Emporia, KS",msa,Kansas,2024-02-29,2024-05-31,2.7
394713,768,"Jackson, WY",msa,Wyoming,2024-02-29,2024-05-31,2.9
394385,770,"Big Spring, TX",msa,Texas,2024-02-29,2024-05-31,1.4
394557,771,"Effingham, IL",msa,Illinois,2024-02-29,2024-05-31,2.4
394536,772,"Dodge City, KS",msa,Kansas,2024-02-29,2024-05-31,3.5
395211,773,"Watertown, SD",msa,South Dakota,2024-02-29,2024-05-31,2.8
394331,774,"Angola, IN",msa,Indiana,2024-02-29,2024-05-31,3.0
394535,775,"Dixon, IL",msa,Illinois,2024-02-29,2024-05-31,3.1
394777,776,"Laurinburg, NC",msa,North Carolina,2024-02-29,2024-05-31,3.1
395149,777,"Taos, NM",msa,New Mexico,2024-02-29,2024-05-31,1.8
394419,778,"Brookings, SD",msa,South Dakota,2024-02-29,2024-05-31,2.7
394324,779,"Americus, GA",msa,Georgia,2024-02-29,2024-05-31,2.7
394491,780,"Columbus, NE",msa,Nebraska,2024-02-29,2024-05-31,2.3
395150,781,"Taylorville, IL",msa,Illinois,2024-02-29,2024-05-31,2.5
394335,782,"Arcadia, FL",msa,Florida,2024-02-29,2024-05-31,2.7
394786,783,"Lewisburg, TN",msa,Tennessee,2024-02-29,2024-05-31,2.7
395084,784,"Seneca Falls, NY",msa,New York,2024-02-29,2024-05-31,1.7
394533,785,"Dickinson, ND",msa,North Dakota,2024-02-29,2024-05-31,2.1
395207,787,"Washington, IN",msa,Indiana,2024-02-29,2024-05-31,2.8
395165,788,"Troy, AL",msa,Alabama,2024-02-29,2024-05-31,1.5
753902,789,"Malvern, AR",msa,Arkansas,2024-02-29,2024-05-31,2.1
394613,790,"Frankfort, IN",msa,Indiana,2024-02-29,2024-05-31,3.6
394815,791,"Madison, IN",msa,Indiana,2024-02-29,2024-05-31,3.0
394414,792,"Brevard, NC",msa,North Carolina,2024-02-29,2024-05-31,2.9
395141,793,"Susanville, CA",msa,California,2024-02-29,2024-05-31,1.4
394835,794,"Martin, TN",msa,Tennessee,2024-02-29,2024-05-31,2.8
394984,795,"Plainview, TX",msa,Texas,2024-02-29,2024-05-31,1.9
753878,797,"Dayton, TN",msa,Tennessee,2024-02-29,2024-05-31,3.1
753892,798,"Jackson, OH",msa,Ohio,2024-02-29,2024-05-31,2.2
394433,799,"Cambridge, MD",msa,Maryland,2024-02-29,2024-05-31,2.4
394962,800,"Paris, TN",msa,Tennessee,2024-02-29,2024-05-31,2.5
394730,802,"Juneau, AK",msa,Alaska,2024-02-29,2024-05-31,1.2
394481,803,"Coffeyville, KS",msa,Kansas,2024-02-29,2024-05-31,3.3
394774,804,"Las Vegas, NM",msa,New Mexico,2024-02-29,2024-05-31,1.4
394383,805,"Berlin, NH",msa,New Hampshire,2024-02-29,2024-05-31,3.7
394473,806,"Cleveland, MS",msa,Mississippi,2024-02-29,2024-05-31,-0.1
394670,807,"Hastings, NE",msa,Nebraska,2024-02-29,2024-05-31,3.2
394376,808,"Beeville, TX",msa,Texas,2024-02-29,2024-05-31,0.5
394749,809,"Kingsville, TX",msa,Texas,2024-02-29,2024-05-31,1.8
395196,810,"Wabash, IN",msa,Indiana,2024-02-29,2024-05-31,3.0
753871,811,"Breckenridge, CO",msa,Colorado,2024-02-29,2024-05-31,1.4
394310,814,"Albert Lea, MN",msa,Minnesota,2024-02-29,2024-05-31,3.9
395093,815,"Sheridan, WY",msa,Wyoming,2024-02-29,2024-05-31,2.2
395176,816,"Union City, TN",msa,Tennessee,2024-02-29,2024-05-31,2.0
394855,817,"Miami, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.5
394708,818,"Iron Mountain, MI",msa,Michigan,2024-02-29,2024-05-31,3.0
394725,819,"Jesup, GA",msa,Georgia,2024-02-29,2024-05-31,2.8
394846,820,"McPherson, KS",msa,Kansas,2024-02-29,2024-05-31,2.2
394751,821,"Kirksville, MO",msa,Missouri,2024-02-29,2024-05-31,2.1
753901,822,"Ludington, MI",msa,Michigan,2024-02-29,2024-05-31,3.4
394356,823,"Bainbridge, GA",msa,Georgia,2024-02-29,2024-05-31,3.2
394320,824,"Alpena, MI",msa,Michigan,2024-02-29,2024-05-31,3.4
395206,825,"Washington Court House, OH",msa,Ohio,2024-02-29,2024-05-31,2.5
394673,826,"Hays, KS",msa,Kansas,2024-02-29,2024-05-31,2.0
394606,827,"Fort Morgan, CO",msa,Colorado,2024-02-29,2024-05-31,2.2
395185,828,"Van Wert, OH",msa,Ohio,2024-02-29,2024-05-31,3.5
394740,830,"Kennett, MO",msa,Missouri,2024-02-29,2024-05-31,0.2
753926,831,"Weatherford, OK",msa,Oklahoma,2024-02-29,2024-05-31,1.6
394892,832,"Mountain Home, ID",msa,Idaho,2024-02-29,2024-05-31,3.1
394864,833,"Mineral Wells, TX",msa,Texas,2024-02-29,2024-05-31,2.6
394795,834,"Lincoln, IL",msa,Illinois,2024-02-29,2024-05-31,1.9
395100,835,"Silver City, NM",msa,New Mexico,2024-02-29,2024-05-31,1.9
